Tweet,HateSpeech
čuj tinea ti mene v isti stavek z bombašem šeškotom dajaj,2 žalitev
počasi mi postaja jasno zakaj zločini komunistov niso kazensko preganjani masters in njihovi plačanci so še zmeraj nedotakljivi,0 ni sporni govor
moj bog koliko jih jekot kobilice vse pojedo in uničijo,0 ni sporni govor
vlomi in poškodovanje vozil na parkirišču policisti začenjajo s preventivnimi akcijami,2 žalitev
vic dneva nlb sama obvestila policijo da neznane kriminalne združbe škodujejo in ropajo banko,2 žalitev
vidimo že vidimo in kaj naj zdaj čnadanes,2 žalitev
če imaš neko hudo bmw ladjo od avta pol zate pešci na prehodu ne obstajajo,0 ni sporni govor
omg ta je pa tako ostroumna se vsak dan poreže,0 ni sporni govor
počakaj da mi istrani ugotovimo da nam zaradi reflektorjev oljke slabo rastejo,0 ni sporni govor
verjamem že iz tega koliko ste se vsi pizdili da to niso pravi popusti,0 ni sporni govor
nedotaknjeno megelno in vetrovno pa nikjer nobenega komunista,0 ni sporni govor
to je kot ona slika tekočih stopnic ki peljejo v fitnes,0 ni sporni govor
stara starša koroških dečkov se že od leta 2016 prizadevata da bi postala rejnika vnukom piše,0 ni sporni govor
omg da ne bo kdo iz naftalina potegnil drenikove ali sekolca,0 ni sporni govor
vsi ki lahko spremljate današnje homofobiranje v parlamentu s strani in moje iskreno sožalje na bruhat gre,0 ni sporni govor
sicer star video o dejstvih še zmeraj pa aktualen razbija sterepotipe,2 žalitev
hujše pobiti po 2 vojni so še vedno masakrirani in pobiti v jamah in pod smetmi zločin ki vpije v nebo,2 žalitev
torej je to željo izražal tudi drugim in očitno uspel dokler bodo takšni gangsterji na oblasti smo frdamani,0 ni sporni govor
tekmovanje v sprenevedanju in kotaljenju bučk bravo škoda ker je ta oddaja verjetno višek protikorupcijskega dogajanja v zdravstvu,0 ni sporni govor
janez janša politika vlade mira cerarja je protislovenska nova24tv,0 ni sporni govor
kdor nasprotuje skrajnim desničarjem ga to samo po sebi še ne dela levičarja,0 ni sporni govor
itak sej je že aljo povedu pred časom fuzbal ne laže,2 žalitev
antivaxxerji proliferji dojenčki brez plenic norma korošec ali bolje fb sredi noči ni pametna izbira,0 ni sporni govor
tolerance in politične korektnosti bo konec ko se bo razstrelil novi evropejec na trgu sv petra poleg belega terenca,0 ni sporni govor
vidni član zapušča stranko komi mediji pa bodo pisali brez vidni član,0 ni sporni govor
deminutiv ji je zlezel pod oblekco ko je sprehajala kužka in si je zlomila petko ffs kurčič je vse to,2 žalitev
ta gnojila sksk priporoča vsem borcem ki nas obiščejo lt3 bravo fanta in hvala,2 žalitev
ste že prebrali črne bukve bi bilo dobro in obiskali grobišča povojnih pobojev,2 žalitev
to so pa posledice vase zblojene ideologije ki nima zveze z biolosko realnostjo,2 žalitev
moja je dons golaž kuhala jst pa lačna iz službe karkol sam da je kuhano bi me pritegnilo,2 žalitev
če se bo bg povspel na triglav naj ostali planinci pazijo da bodo pred njim humanitaren nasvet,0 ni sporni govor
merklova je italiji obljubila olajšavo za dolg če salvinija zruši,2 žalitev
sovražniki česna se me v sezoni edivje solate raje izogibajte po 0 3 domačega bučnega olja čigumi ne pritiče,1 nespodobni govor
devianti na naslovnici prodajajo revijo,0 ni sporni govor
a po kolapsu is še ni niti približno konec vojne al nusra in drugi salafi derivati na zelenih območjih se bodo še naprej boril,0 ni sporni govor
takrat se dobro počita za vselej boj razločita cerarju v rit plenkovića na ščit,0 ni sporni govor
samo pravi junaki vržejo puško v koruzo da se golimi rokami lahko še naprej jebeš ne jebeš kurcu vreme prolazi,2 žalitev
pa honorar za strokovno miksanje pripravi in jaz sem pogolten ruma kt kšn grk zorbas iz samega mediterana,2 žalitev
ampak res katerokoli stran odprem mi ta novica v glavo butne,0 ni sporni govor
kašljate vas boli grlo ste prehlajeni tale okusen napitek bo takoj pripomogel da boste spet zdravi,2 žalitev
ta teden v nd travnik je naš ne damo ga nesporazum in vroča kri ob predvideni gradnji doma starejših občanov v železnikih,0 ni sporni govor
teb se pa prav dobr vidi da so te slovani za sužnja prodal v naše kraje,0 ni sporni govor
na kateri tv bodo pokazali malo sinočnjega madžarskega veseljanaši bodo samo jamrali bom poskusila z örf,0 ni sporni govor
krasen zaključek delovnega tedna na skali smo se poskusili naučiti žonglirati voziti z monociklom se,0 ni sporni govor
pa nobene na 34 gole ženske zadnjice za click bait to ne ustreza a1 podobi vse po pravilih,0 ni sporni govor
po blejske kremšnite,2 žalitev
mladina nam je bilo temu tako gotovo so grdo zmanilupirani ali pa ljuba sirca,2 žalitev
grem ob treh dvignt pa bom dubu račun sam to je več kot tretjina vrednosti paketa a ni to mal too much,2 žalitev
istitucije bodo to krčevito preprečevale,0 ni sporni govor
ne kredibilni so bujica nova24tv skandal24 smešite se,2 žalitev
naši moralisti pač nimajo političnega ali kakršnegakoli bontona,0 ni sporni govor
mislim da je zmešana sta gin in coca cola to je na podobno vižo kot mišmaš fanta in rdeče vino zmešano skupaj čin_čin,0 ni sporni govor
jaz sem za to takoj ko boste titejeve priče financirali fdv iz pušic,0 ni sporni govor
jasen znak prisotnosti demona psihiatrija s tem nima nič,0 ni sporni govor
hipotiroza in prehrana napotki ki jih je dobro upoštevati,2 žalitev
ki jo nekateri smrtniki res težko razumemo se pa strinjam je ena taka huda mešanca,0 ni sporni govor
večinoma so mladi ko bodo prišli k pameti pa bomo že v totalitarizmu brez volilne pravice udarit po žepu druge ni,0 ni sporni govor
blondinka je bila ne normadr jo je vprašal kako je to zgodilo pa je žaba rekla da si je tur na riti spraskala,1 nespodobni govor
jebemti rabimo centerforja pod nujno a dinko vrabac še kaj brca,0 ni sporni govor
najbolj neumni so v resnici vsi ki sploh še vstopijo v njegovo ordinacijo,0 ni sporni govor
nad tecaj ta tedn letece bo konc tedna racunite petek sobota in nedelja vsak dan pop lokacije in tocne ure bom posiljal sproti lp,2 žalitev
2tdken velik glavobolbo za zadnjo dokapitalizacijo metod zrihtov lekadol,0 ni sporni govor
ne vem še se kurblam da grem na vrt polži so me ziher prehiteli d,0 ni sporni govor
saj nas je več blokirancev kot jih je zanj volilo 3 junija komentarji bolijo resnica še bolj,0 ni sporni govor
bolje da je kot dopolnilo zdravstveno zavarovanje dopolnila mafija,0 ni sporni govor
hočem rečt da mamo vse pogoje da ustvarmo totalno dodano vrednost sam se nobenmu ne svita niti,0 ni sporni govor
zakaj unicujejo to niso ubezniki to so razbojniki,0 ni sporni govor
mama mimi že kuri v peči da jih malo podimi potem pa hitro v lonec z njimi čez domače jih ni,0 ni sporni govor
osebno nimam izkušenj s tem sem pa slišala da je to nenapisano pravilo moških wcjev,2 žalitev
negovalnisalon,0 ni sporni govor
esc 2011 z everolimusom prevlečena žilna opornica dolgoročno varnejša od starejših z zdravili prevlečenih opornic,1 nespodobni govor
medtem ko vižla drnjoha in vmes maha z repom pade izjava dneva ziher sanja depilirane rotvajlerčke,2 žalitev
in zelo vesela bom če se izkaže čez čas da so ti dvomi neutemeljeni,2 žalitev
po sliki sodeč se ne bodo več dolgo saj je emšo neusmiljen,0 ni sporni govor
črnomelj nagibajo se k najelegantnejši hkrati pa najdražji različici gradnje vrtca,3 nasilje
radialni pospešek v borovniškem ovinku je daleč najmočnejši pospešek ki ga človek lahko doživi s sž,0 ni sporni govor
hm zbrisal sem difoltno in je zaenkrat ok,0 ni sporni govor
žrttve so bili vsi pridni in sposobni ljudje če jih niso pobili so jim pa onemogočilida svoj potencial razvijajo naprej,0 ni sporni govor
klavnica ni nujna razen če boste vsi pozabili na poslanstvo,0 ni sporni govor
nevladniki pozivajo ministrstvo k prepovedi baterijske reje bolj nujno halal in kušer zakola,0 ni sporni govor
zaradi silovitega vetra je bil prizadet tudi železniški in letalski promet,0 ni sporni govor
kar naj se bom takoj začel ukvarjati s švercom pršuta in salam na dunaj,2 žalitev
ce me bo bolela glava sem si sama krivapred tekom sem spila zgolj 2dcl da ne bi sla vlaga tok od menekaj pa vedo ti aboridzini,0 ni sporni govor
ni cedalje bolj neverodostojna je ampak lederzitc ima hoce ostati kanclerka,0 ni sporni govor
fantje se mal družjo v tivolijuvsaj unih rjev ni več,0 ni sporni govor
usposabljanje z analizo video posnetka z mentorjem izboljša kakovost laparoskopske odstranitve žolčnika,0 ni sporni govor
ustava iz leta 1974 so bile mrtve crke na papirju kar se je pokazalo 1991 pravljice prodajas igor,2 žalitev
cerar presenetil me je progrom nad mramorjem šlo je za manipulacije in prirejanje tendencioznosti in diskreditacijo vlade,0 ni sporni govor
tudi moji bi jokali če bi imeli tako butastega očeta,0 ni sporni govor
ko sem pa jaz jokcal da me hočejo ubit ne matjaž ti si bolan ti si paranoidni shizofrenik kurbe proklete,2 žalitev
a bejži no napiši roman preberi še enkrat kaj si napisal o njem pa potem govoriči o primitivnosti,0 ni sporni govor
pa sej nismo rasisti ma pa razkošno nadstropje in bi nam ful pomagala,0 ni sporni govor
prepiri v kmetiji prekoračili mejo moralnega primitivna oddaja za primitiven folk mučenje živali ukinit oddajo,2 žalitev
dejstva zico oz panelno ograjo bi odstranili v levici in stranki ab ostale bi jo pustile,2 žalitev
siegwerk ponudil uvbarvo prijazno recikliranju,0 ni sporni govor
bos sedela z mano,0 ni sporni govor
res je pri nas se pa ta politična mularija znaša nad kredibilnostjo in varnostjo države,0 ni sporni govor
nekaj čudnega mora bit not poglej mahniča al je pa krivo poljansko mleko,2 žalitev
nič posebnega se ne bo zgodilo karavana gre daljekarlu se je zgodil jjsamo z janšo ne,0 ni sporni govor
privoščite si vodo kot so jo pili naši dedki in babice on,0 ni sporni govor
zakaj je folku tako težko dopovedati da se s telefoni snema vodoravno leže ne pa pokončno,0 ni sporni govor
ukin svoj profil pa bi povprečje naraslo,0 ni sporni govor
komunisti so svoje volilce plačali vnaprej sedaj je pa zmanjkalo za podpore čna_ekonomija,1 nespodobni govor
hladilnik je tista magična škatla ki jo odprem ker sem žejna in zaprem ko sem sita,0 ni sporni govor
ful sm upala da se je vmes spremnil pac pdkar si bla ti nazadnje,0 ni sporni govor
vas preseneča da so trgovci proti zapiranju trgovin ob nedeljah boli jih kurac za zaposlene samo za dobiček jim je,0 ni sporni govor
v petek zvečer mi je en tip v lokalu ponujal svojo odvečno kombučno tekočino to hočem v petek zvečer kombučo,0 ni sporni govor
malo pobaraj sodelavce kolko jih bi jo dalo tebi pa boš hitro spusto naduto surlo,0 ni sporni govor
o jebenti v lizboni si ti o kje jaz živim pa si od vedno tam,0 ni sporni govor
hvala bogu brglez gre lahko z zastavico v riti proti palestinčkom,0 ni sporni govor
orban opozarja bruselj kjer ima svoje lovke milijarder soros bo razdelil evropo na dva dela via,3 nasilje
za malo mentalne telovadbe za dobro jutrostroopov test,2 žalitev
če ne bi naši kmetje delali bi tu bil neurejen gozd sporocilo sovenske kulturne krajine,2 žalitev
daj ne delaj se pametno pel si ga na balkon pa naj tam telovadi ce mu pase,0 ni sporni govor
ste vedeli da timijan krepi in podpira možganske funkcije in se šteje za pomembno zelišče v boju proti,1 nespodobni govor
bojim se pastirjev ki sebe pasejo veliko zabave z ovcami grem v pančevo,0 ni sporni govor
dober dober ni bil zdaj čisti favl pač je očitno tud pr fuzbalu dovoljena blokada,0 ni sporni govor
bravo sosedi hrvati če že naši pedr nesposobni nič ne zrihtajo,0 ni sporni govor
seveda niso je pa to pravkar izpostavila romana tomc fajonka pa je v faco postala rdeča kot njen kostim,2 žalitev
kako se iztrebljajo intelekotalci ali kada izumireš teba da izumireš sa stilom,0 ni sporni govor
saj ne rabš močnega sonca zato rabiš uv sevanje to je pa dost močno že sedaj,2 žalitev
a naci24tv tudi cenzurira ustašev nastop o ti ti desničarski domoljubi na obeh straneh,2 žalitev
vedno ko se enzo pek ves usran pred bolnišnico s tresočimi rokami trudi izbezat čik iz zavojčka mi do konca zapaše enega prižgat,0 ni sporni govor
to počenjajo politični amaterji imeti oblast da sem lahko proti je nesmisel putem korisnika časnik,0 ni sporni govor
da si ti predcednik zveze borcev ker si se vedno v sumi in vsak dan strelas neumnosti,2 žalitev
afera noč epilog bomo naredili nocoj v 24ur inšpektor tudi kar ni bilo pogledano in kar ni bilo povedano,0 ni sporni govor
če bi sodil tip bi vsaj v skupnem seštevku 20 minut tekme gledali pizdenje,0 ni sporni govor
jak130 osvaja svetovni trg letala kupuje celo laos video russia beyond slovenija,1 nespodobni govor
mal sem ti fouš mene blokirajo zgolj neki marginalci big guns pa ne,2 žalitev
marqez se lahko opraviči za svoje prebliske s prihodnjimi vožnjami in ne s potezami pred objektivi,0 ni sporni govor
ne seveda hodim v službo le zaradi denarja mulci so kolateralni bedak,0 ni sporni govor
mapa naše galaksije če se slučajno zgubite kdaj rdeče so poti pulsarjev rumeno pa določenih zvezd godspeed,0 ni sporni govor
sla kupit ruzak z ana morje k sem placo s šs dobila pa hitr pred tv da ne zamudim prevec,1 nespodobni govor
naš mali bogec pa večerja raznjice tako mi je povedala srček mali zlati,3 nasilje
freelancerji tu stejes tud one delavce na crno ki unicujejo ceh,2 žalitev
lmš smc sd sab levica in sns so kučan pa še del nsi,2 žalitev
koga povoziti samovozeči avtomobili se bodo morali spopadati s kulturnimi razlikami piše,2 žalitev
izvoljeno delovno telo sds predsednik je zvonko černač pravo sporočilo da lastnik subaruja umakne vozilo,2 žalitev
maribor maister pokvarjen že po enem dnevu vožnje še trabanti so imeli daljši rok trajanja,0 ni sporni govor
za kaj pa se jih ima poleg fotkanja in cartanja seveda,2 žalitev
ne omeni pa lestvico integritete vlade ki pada od kar so zrušili zadnjo janševo vlado,0 ni sporni govor
no na te volitve ne mislim iti zagovarjam bojkot da se pokaze absurdnost sistema,0 ni sporni govor
procent obiska domačega filma je višji kot v vzhodni evropi od 35 rekordni kot običajno francozi z impozantnimi 36,0 ni sporni govor
super naj se delo v domovini začne z blokado v prestolnici,0 ni sporni govor
bitka na neretvi ali sutjeska ena od teh dveh risank sekcija tifusarji,0 ni sporni govor
preden grem spat naj vam priporočam film zardoz zakaj zato pa lahko noč,2 žalitev
uspela se je rešiti z gusarske ladje plavaj deklič plavaj,0 ni sporni govor
dejmo se delat da bo ob polnoči apokalipsa zjutraj bomo imeli vsi bikini teleščka službe bodo spet všečne mi bomo super prijazni not,2 žalitev
vaški stražarji so bili domoljubi vosovske trojke pa navadni morilci,2 žalitev
a ti faliranih provokator še vedno smetiš po twitterju ne bi šel raje na tečaj slovenskega jezika,2 žalitev
severna koreja izstrelila raketo čez japonsko,0 ni sporni govor
sezonska solata ješprenj pečena buča spicy indijski oreščki in tahini dresing,0 ni sporni govor
sedanji tržič pa vodi rdeči živinozdravnik,0 ni sporni govor
posledica nošenja kitajskih športnih copat so kar trdovratneboter jih več ne obuje,0 ni sporni govor
katabrank na metelkovi če se ne motim je naredil za kinodvor tricikel,2 žalitev
burazeru niti ribe niti ostriža nisem upecal na batne obročke nekaj si se mi zainatio,2 žalitev
in pa mali pudelj po imenu smeško je popizdil nad mimoidočim trikrat večjim psom,0 ni sporni govor
aja jaz si kdaj oči namažem ampak pudra pa niti nimam,0 ni sporni govor
ja glasuj za take ki jih vidiš prvič bravo visoka inteligenca,0 ni sporni govor
21letnica po treh nočeh umrla v koči za menstruacijo,0 ni sporni govor
mal je smešn nooz neretardirano je to pa ne sme bit smesno,0 ni sporni govor
govorica telesa pove vsedlani si bo zlomila,0 ni sporni govor
ja res je izkoriščanje mladih za politično propagando neke namišljene ideologije je res perverzno,0 ni sporni govor
sj bom dekco najdla niti ža noče vn in se na kavču stiska,0 ni sporni govor
kok je šele hudo ko not skočiš res kičiš lepo so to uredili pohvala kr gori,2 žalitev
ni blokiral facebook temveč domači izdajalci ki so se mu uturili,2 žalitev
levaki so odkriti komiji globalisti pa so prikriti komiji,0 ni sporni govor
kučanov zmazek pravi sa nebi nikoli šel v novi demos škoda res bi nekoga rabili za drek pucat,0 ni sporni govor
iznajdljivo babica koristi sušilec za lase za merilnik hitrosti narobesvet,0 ni sporni govor
mater jim jebem takrat so se poskrili kot podgane mi veterani pa branili svojo domovino,2 žalitev
takih butlov bo samo v tem četrtletju nekaj deset miljonov in verjetno niso prav vsi butli,1 nespodobni govor
saj je pri nas isto pred dežjem polivajo gnojnico kot nori,2 žalitev
podelili so mi še eno medaljo me je po spodnjem tvitu blokiral,0 ni sporni govor
kdor pa nima mu pa vzamemo,2 žalitev
naredite mi to mesto spet komunistično delavsko provinco fištravec,2 žalitev
oddaja etv pogled v kateri sta aumek in pjelševar govorila o gospodarstvu arbitraži terorizmu in 2tiru,0 ni sporni govor
te lahko pokličemo tale je res lepa aja daj na dm cifro če si za,0 ni sporni govor
v evo šter za nepismene med vami priskrbimo tudi prevod,2 žalitev
urine kazalce bomo ob 3 uri prestavili za eno uro nazaj,0 ni sporni govor
čista levičarsko udbovska provokacija v stilu požiga reichstaga in v stilu laži presstitutke eugenije o vojski,0 ni sporni govor
sam svoj zdravnik kirurg verjetno samo za majhne ranice,2 žalitev
jst sm lihkar moped sparkiru se pojest in pod tuš morem pol pa akacija,2 žalitev
v bistvu gre za drzavno pomoc aa neverjetno visoke cene in vprasljivo ce sploh prides v bruselj sploh pa ne pravocasno,2 žalitev
časi v živo z 4fun ljubljana od 1130 tudi če prideš ob progo,2 žalitev
frizerji razkrivajo 4 trike ki pomladijo vsak obraz namig za pomladno pričesko,0 ni sporni govor
madžarski tobak in tube si kupim za drugo pa poskrbi dom no obleči se še moram sama pa kakšne subrine tudi nimajo,2 žalitev
prodali so samo tri bugi ribe v celi sloveniji po mojih informacijah,0 ni sporni govor
kdor verjame da bo sodišče kaj spremenilo v zadevi jankovič je navaden buteljvse je samo predstava za javnost,2 žalitev
medijem se ne bi strgalo temveč režimskim psom čuvajem watch dog kot so sebe tudi sami poimenovali,0 ni sporni govor
golobič je na preiskovalki rekel da so bili mediji podkupljeni je obvestila svoje gledalce da so jih podkupili komij,0 ni sporni govor
leta 1941 so nemci iz slovenske bistrice odpeljali prvi transport štajerskih slovencev v srbijo,0 ni sporni govor
alo zenske dopust mam sluzbena marela je v sluzbi je pa reeees lepa in rumena,0 ni sporni govor
liku v risanki je ime gizdalin jaz sem bila prepričana da slišim pizdolin očalom se bo kmalu pridružil še slušni aparat,0 ni sporni govor
bodite veseli da ji ni bilo ste vsaj imeli mir pred komunističnimi špiclji,0 ni sporni govor
pst ne uničuj stereotipov,2 žalitev
pustite ne jo mučit z neprijetnostmi čas je pač neusmiljen sodnik,0 ni sporni govor
seštevek točk v tem in naslednjih ciklih bi nas lahko pripeljal v katar,0 ni sporni govor
pol pa želijo sladkobe deliti le znotraj lastnega doma ali sploh ne pečejo,0 ni sporni govor
po petih letih sem kupik kecap hocem narest neke vrste burger iz navadnega kruha,2 žalitev
zdej pa ze ohka kak pircek spijeva po kafet me šraufa,0 ni sporni govor
banda novinarska pokvarjena še 5 let ni minilo ko ste ga kovali v zvezde kolk bo končna cena koalicij sam da ni janša,2 žalitev
pišite svojemu poslancu v državni zbor tajani mora odstopiti uporabite lahko to šablono,2 žalitev
magnetna ogrlica iz jekla prevlečena z nikljem magnetna ogrlica pomaga našemu organizmu da se pozdravi po,2 žalitev
pravkar igram igro biathlon mania pridruži se in me poskusi premagati,0 ni sporni govor
solata iz italije krompir iz egipta in banane iz ekvadorja krožnik s hrano iz celega sveta precej sem povečal svoj ogljični odtis,0 ni sporni govor
dokler bodo v sloveniji komunisti murgle nob partizani yugonostalgiki in taki kot te kreature na sliki in podobni,0 ni sporni govor
danes slovenski odbojkarji igrajo proti tunizijcem katere preprosto morajo premagati gremo slovenci,0 ni sporni govor
sovražnik je neusmiljeno streljal na naše bombnike ki so povsem mirno bombardirali njegovo ozemlje,0 ni sporni govor
delam ljubljana slovenia,2 žalitev
pesticidi pobili komarje kaj vse naredi požar iz znanosti bojan jo je še dobro odnesel,0 ni sporni govor
vsakodnevno se pri 3d tiskanju pojavljajo novi materiali npr viscoelastični materiali ki so prožni in vpijajo vo,0 ni sporni govor
a da bodo spet pokradli davkoplačevalski denar naj kar pocrkajo,2 žalitev
ja turisti na socialno azilnem več ali manj terorističnem dopustu,2 žalitev
narocilnico napotnico ti izda zdravnik potem pa na podlagi tega dobis narocilnico zelen recept,0 ni sporni govor
čez 7 let pa res vse prav pride s pomočjo polomljene teleskopske antene zaflikal zračno posteljo,0 ni sporni govor
pravkar igram igro biathlon mania pridruži se in me poskusi premagati,0 ni sporni govor
ker tam zivi najvec balkancev na dezelo ti osebki ne gredo v vecjih mestih jim je vse na voljo tudi farmacevtke,0 ni sporni govor
isc 2017 odstranitev strdka iz večje možganske žile z aspiracijo podobno učinkovito kot z izvlečno žilno opornico,2 žalitev
tudi če ga vzamem pod tuš pa gel za telo,0 ni sporni govor
itak on pa posluša od svojih debilno meščevo kokodakanje o ahilovi peti izvozu pa nam je fovš,0 ni sporni govor
sem preden sva se preselila mela nad sabo take k so kotalkal nad mano v bloku in starši so to pustl,0 ni sporni govor
spoštovane voznice in vozniki po naporni petkovi noči je gospod zašel na napačen pas avtoceste,0 ni sporni govor
premisli preden tvitneš kaj v južnjaškem jeziku veš da tvoji tega ne prenašajo najbolje,0 ni sporni govor
kaj se res ne vidi da imam čisto rdečo kožo srbi me za znoret,0 ni sporni govor
kruh z maslom in nutello ali domačo marmelado ali medom kosmiči redko,0 ni sporni govor
če bi bil parlament bil pri nas bi ji verjela da se ukvarja s kmetijstvom v dz pa ni nikjer nobenega vrta so poslanci ne kmetje,2 žalitev
to da sta erjavca podučila dva agenta da se lahko komunicira od pol pa do minute je čista laž,0 ni sporni govor
razkačeni orban napadel izdajalsko epp fidesz je bil včeraj le centimeter oddaljen od izstopa,2 žalitev
berete kdaj označbe na jajcih osvežite spomin o oznakah ki jih najdemo na jajčni lupini iz uprave za varno,0 ni sporni govor
alah akbar je zavpil pobožni musliman in se razstrelil,2 žalitev
vikend je najlepše začeti z uličnim koncertom za fleks štemarco in dizel agregat,0 ni sporni govor
povedal mi ga je gzgonc takrat sektetar na nasem ministrstvu nisem pa preverjal,0 ni sporni govor
okupatorji to so njihova obeležja praznovali so pokol slovencev,0 ni sporni govor
pri teh pa en kandidat dokazuje da se da tud po luknah laufat ta drug pa vzdržljivost avtobusa testira,2 žalitev
aha tako imam jaz kozarec nastavljen v kopalnici pol litra vsakič in voda mi še najbolj paše,0 ni sporni govor
v novo yu nismo šli prostovoljno bila je totalitarna diktatura rešili smo se jo z vojno,0 ni sporni govor
notranje sovražnike naroda treba odstraniti fizično to je imperativ socialistov,2 žalitev
inteligentni pa ravno niso da so šli sklepat na osnovi enega najbolj pogostih imen in priimkov v sloveniji,1 nespodobni govor
v krškem nov nadhod čez železniško progo,0 ni sporni govor
naj si tele komunajzarske nvo tole kar k sebi vzamejo in jih zivijo s svojim delom vrag je k nic ne delajo,0 ni sporni govor
to so cene pogrebov v sloveniji raztros pepela najcenejši diamant najdražji,0 ni sporni govor
policisti protibombne zaščite so z vodnim topom sumljiv predmet deaktivirali ugotovili so da je šlo dejansko za eksplozivno sredstvo,0 ni sporni govor
praznična ljubljana ideološko nevtralen sv miklavž in jelenček nategunček domovina,2 žalitev
cela škofljica in lavrica v temi jugonostalgiki morajo zdaj imeti solzne oči od ganjenosti,2 žalitev
in prokleta baraba je našel v svojem govnu še delovno mesto za zločinko jožka jorasa od podna,2 žalitev
posnetek tekme iz ptuja si lahko ogledate na youtube kanalu rzs šmartno,0 ni sporni govor
unicredit v sloveniji v četrtletju več kot podvojil dobiček,0 ni sporni govor
pa še naj kdo reče da zombiji ne obstajajo,0 ni sporni govor
pojdite na trihlav vam vse oni uredijo osebna izkušnjs,2 žalitev
nič ne gre to v demokraciji skupaj najlažje je pisati pamflete,2 žalitev
eh saj bo šlo samo smrdi pa kot za oš sredi osemdesetih dokler ni policaj prišel povedat da se ti z lepilom kuri nevrone,0 ni sporni govor
odpuščanje je vstopnica za svobodo zdravilo ki ga lahko zastrupljeni zaužije je zmožnost pogledati na,0 ni sporni govor
bodoči predsednik sds satelita dom verjetno so spremni bernard brščić je proti multikulturnosti le kaj na to pravi njegov ata anđelko,2 žalitev
pranje možganov slovenskih volilnih telet se je začelo,2 žalitev
ne rpetiravaj in ne paničari ter raje pojdi težit slovenskim oblastem,2 žalitev
pa ne otrok grem glavo stavit da telefona ni pustil v avtu,0 ni sporni govor
murgelcana ta ki vodi slovenijo ze soraj 80 let,0 ni sporni govor
trobimo diamantne baterije iz jedrskih odpadkov s tisočletnim trajanjem,0 ni sporni govor
uradno iz lmš sarec umika t kodeljo kot kandidata za vrh mju več info obljublja za jutri,2 žalitev
skuhaš humus popečeš jurčke pripraviš domače lepinje narežeš korenček paprike zeleno in jo povabiš na obisk,0 ni sporni govor
tole na planetu se je pa v cirkus sprevrglo koncno to sm cakala cel mesec,0 ni sporni govor
dogradnja lika serpentinška ga je treba mal poflikat ker je v zadnjem času fasal nekaj bušk in strelov v koleno,0 ni sporni govor
namesto jastreba smo dobili hijeno oba spadata med mrhovinarje,0 ni sporni govor
zakaj spiš pod mojo posteljo je zoja zašepetala ti povem če mi razložiš zakaj spiš na moji strehi je nazaj zašepetala pošast 952226280216416256 16028 ko gre cloveku na bruh migranti v evropo zdaj kar z jahtami via 919477472546127872 16029 jap dejansko je moderno to ratal krivim kardašijanovke vidla punce v trenirkah in visokih petah v klubih 964406015927009280 16030 naj kdo konradu kuštrinu razloži da fidez niso sindikat ampak loža prostodesničarskih prihvatizatorjev slovenskega zdravstva go home capl 765909812077002756 16031 godba na pihala v primestju lj o iz grba na uniformah se vidi da so iz lj jankoviča preprosto moraš imeti rad 991230993985044480 16032 komentar na novico posekali eno najznamenitejših lip v ljubljani 964103764608192513 16033 rdeči fašisti v normalnih državah bi jih prepovedali tako kot hitlerjance pri nas so na oblasti se 70 let 1193167900829528064 16034 nazaj bodo postavili bajto tokrat z boljšo statiko kolikor vem je namenjena za agrft kolikor vem 1072913505211334656 16035 code 63 message user has been suspended 1156088633507614720 16036 zajebano bo ampak dejmo bit optimisti mogoče nas pa presenetijo 1170107798023233536 16037 nevladniki oddajajte vaše projektne prijave s stilom znamka rš in poštni žig čakata 1108325553575284741 16038 v drugem krogu je igra odprtače hoče kaj mora odprti še kakšno fronto več arzenala proti levici imajo dostipametno v boj 916646310530437120 16039 guglam vzrok ene bolecine in najvec odgovorov in sotrpink najdem na pazi to nosecniskih forumih bom se mal guglala 1096014819092770816 16040 enablerji ponavadi čisto dobro spijo mimogrede sem iskal slovensko sopomenko za enablerje pa je ne najdem 935554096890867712 16041 v podčetrtku se je začel uefin razvojni futsal turnir na prvi popoldanski tekmi so ukrajinci po streljanju 854933578001645569 16042 nobeden se ne zaganja sicer pa če me ne prenašate mi blokirajte preprosto 942762162275184640 16043 nova zavarovalna osnova za samostojne podjetnike za leto 2019 štvo 1107543016888254464 16044 gospodje če že priložite sliko enega dojenčka potem dajte vsaj malo temnejšega k maročani niso tako beli 1222865856130101255 16045 code 63 message user has been suspended 926854935077183490 16046 usodni krvavec poškodovanega smučarja je odpeljal helikopter 961865731024470023 16047 kdorkoli bi kandidiral za prs bi takoj dobil etiketo strici iz od zadja razen seveda naših kandidatov,0 ni sporni govor
včasih so jih tiste rodovniške so jim serijsko št na notranjo stran uhlja tetovirali,0 ni sporni govor
grozljivo kaj počno migrantski atomski fiziki kemiki inženirji in zdravniki,0 ni sporni govor
blažji hlad v stanovanju odpraviš s čiščenjem tal s sesalnikom dvokilovatni motor bo ogrel zrak gibanje pa organizem,0 ni sporni govor
filet postrvi v lahki krompirjevoavokadovi solati,0 ni sporni govor
v začasni rezidenci nimam pečice bratca in fotr pa danes praznujejo limoninomalinini mafini iz mikrovalovke z limoninomalinino glazuro,2 žalitev
na dobu so ob zvoku siren in kazanju oslov zažgali 16 komunistov poročajo viri,0 ni sporni govor
