Tweet,HateSpeech
pjurec nekaj na pamet morda en kocbek pa še ta je spregledal žal prepozno in so se ga znebili,sovrazni
ne drži v domžalah na tžnici mama ivanka kar na stojnici peče krofepa je veter in vedno ratajo mojstrica krofov pač,nesovrazni
previsoka cena sociale državnega totalirizma športni stroji ne hvala sem del sistema ki mi gre na kurac,nesovrazni
imo nimajo nikakršne omembe vredne baze fanov sploh po fiasku z goljufanjem,nesovrazni
ja svečo s ss simboli so tja dali komunisti verjetno graški,nesovrazni
v predoru trojane je zaradi prometne nesreče zaprt vozni pas v smeri proti mariboru nastajajo zastoji,sovrazni
katstrofa taka tradicija in fakukulteta in en proslul arhitek izrojene italije fašist,sovrazni
z dvema špohtloma si glavni že na odprti kuhni kaj ne boš na rivi,sovrazni
za janšo je to normalno saj je abramboslovec no tukaj se strinjam z njim,sovrazni
pustne maškare so v sklopu kurentovanje 2019 migale v ritmu magnifico in novi fosili,nesovrazni
kolk te bo pa ocuril zdej bi ti morau vse zastonj nardit k si ga tolk casa cakala,nesovrazni
kdor med vojno ubija civiliste je terorist v sloveniji so teroristom postavili spomenike,nesovrazni
kdaj bo toplo jaz hočem zjutraj 10 stopinj da lahko greva peš s frocom v vrtec saj veste asmatiki in te fore,sovrazni
kot socialdemokrati bi lahko pokazali malo več humanosti ne pa da vaši nemški kolegi sdp grozijo kot da so mafijski klan,nesovrazni
ne more tašča regrata nabirat povsod k si zmisli en red pa mora biti,nesovrazni
nevihta ni pregnala iz pisarne,sovrazni
dobra analiza končne postaje samoreguliranega svetovnega spleta kdo manjka,sovrazni
čeprav je nedvomno šele predzima bernistra že cveti lovor pa se bo odprl zdaj zdaj na krku,nesovrazni
naj nekdo pove da so tudi podpirali zvezdniki in sportniki pa se vseeno ni zmagala,sovrazni
rudnik brez denarja idriji grozi potop via danes ob 21 v preverjeno,nesovrazni
komunisti kdo drug pa naj bi poskrbel da zlato izgine,nesovrazni
če bo danes na primorki jeba mi ne bo hudega bom pač 2x zapored poslušal,nesovrazni
zapoj veselo o kristjan veselja tvojega je dan premagana je smrt nemila oblast peklenska moč zgubila aleluja,nesovrazni
tale svet je res vedno bolj zrel za kakšno spodobno kugo katastrofo ali pa vsaj revolucijo,sovrazni
ta je ciciban za naju sploh pa vprasanje kaksen pir majo to tele jenkiji,nesovrazni
irska v belfast je prispela ekipa slovenskih strokovnjakovza kapucarje ki bodo policiji pomagali iz mesta pregnati konunistične skrajneže,sovrazni
mal še počak da najde še položnice in gre v čakalno vrsto delat dren,sovrazni
komentar ni potreben imajo pa lanthimosovi filmi najboljše plakate daleč naokrog,nesovrazni
imeli so ponudbo še enega outsourcerja za 40 mio vzeli tega za 20 kud puklo da puklo prihranek mora bit,nesovrazni
kdor ima jutri ob 17h čas in ga zanima zgodovina in prihodnost spleta naj nas pride poslušat v cekinov grad,nesovrazni
v kulturo in tudi kudfp vztrajno in brutalno reže privatizacija ki kapitalistično posiljuje ljubiteljsko kulturo in kulturnike ter pika,nesovrazni
kolesar formata kakršnega slovenija še nikoli ni imela,sovrazni
strankarski pamflet je lažje in ceneje napisat in to ne leti na da ne bo pomote,sovrazni
po kvadratu je bilo mnogo ceneje od lokacij v centru ali blizu centra ljubljane nabijate v prazno,nesovrazni
medijska luknja že dolgo zeva iz praznih glav mnogih novinarjev,nesovrazni
ne deluješ mi kot nekdo ki lapa neki v tri dni in da boš kmal zrel za politika,nesovrazni
mislim da naši forenziki še nimajo licence razen za dr noviča,nesovrazni
a si ziher mislim ker baburi ego nabija u tri corave njo se z bombo ne pometes,sovrazni
potem pa čimprej na politično smetišče,nesovrazni
za svoje riti vedno najprej poskrbijo kdo še trdi da ni strateškega premisleka,nesovrazni
sevedata vlada bo kot volovska vprega njim je vrojeno da vsak vleče na svojo stranpo štajersko se šprajcajo,nesovrazni
tisti delec moje narcisoidne narave nezadovoljno zmajuje z glavo,nesovrazni
v zavarovalnici generali šolarje razveselili z novimi potrebščinami,nesovrazni
bi moral ta ekspres popravila zaračunat trojno,nesovrazni
zjutraj nesreča rešilca na štajerski avtocesti,sovrazni
pravzaprav ni sama kriva poslušajo jo in ji kimajo,sovrazni
poškdobe na ptujskem pešmostu kaj interventnega preko peš mostu lahko prevaža pošta slovenije,sovrazni
zatrapal sem se tako hudo da me bo pokončalo zaradi nje bom izgubil glavo ah tina giljo pokončala me boš,sovrazni
naredilje pa toliko škode da si američani zlepa ne bodo opomogli grdoba nagnusna,nesovrazni
kar pomeni dobrih 20 sedezev v parlamentu od 90 toliko o tem brihtnez,sovrazni
slovenceljkemu hlapcu sodijo razni srbi ki so nas napadli pred 28 leti da si nek narod to dopusti res ni vreden kile dreka,sovrazni
če hočeš inteligentne otroke jim beri pravljice,sovrazni
glede na to kaj so zganjali levaki pa mavrični in glede priznanja je to sigurno posledica tega,sovrazni
kriminalistična preiskava je nujna da se otroci ne bi delali norca kakšna vzgoja v šoli pa je to,sovrazni
za luč bomo že samo spokajo naj saj bodo kmalu spet v pristopnih pogajanjih,nesovrazni
dokler zmagujete ste naši ko zgubite pa ste luzerji a ne čkomentatorji,sovrazni
straniščar židan in se spet sprenevedata in sejeta sovraštvo in razdor prokleta podgana rdeča pusti desničarje na miru,nesovrazni
video študent vdiral na spletne strani letalske družbe in dobil za kar 300000 eur letalskih kart,nesovrazni
slovenjgraški rokometaši so v 6 krogu lige nlb premagali mariborski branik,nesovrazni
3slika tako je ko se nekaterim fučka za slovenijo,nesovrazni
demenca je bolezen ki politika stane kariere slab spomin je izdajalec laži,nesovrazni
vinko blokira s tresočo roko kot bi rekel ernest petrič s tresočim glasom,sovrazni
včasih je bolje neurje kot bonacasamo stalno neurjeto pa utruja,nesovrazni
te muslije je treba resno nakregat mogoče še obrvi namrščit da bodo res vedeli da nam ni prav,sovrazni
klinar je reku on je dober samo za nenamerno ciscenje pajcevin z reflektorjev na strehu,sovrazni
prdec spet nekaj spletkariponoči ne more spati pa kova plane,nesovrazni
pa kaj je s temi senior ameriškimi demokratkami vse zgledajo kot da bi jih direktno iz sušilnice na oder postavil,sovrazni
ganite me in me hkrati prehitevate navedli ste že vse misli za jutrišnji dan,nesovrazni
mah ona ne počne tega ker je gospa jaz pa ne znam tko dobro handlat da bi mi iz rok jedli,sovrazni
pa pošl štunfe nazaj pa reč da naj ti pošljejo tvoje velikosti,sovrazni
švedska se utaplja v kriminalu nigerijske tolpe blackax nova24tv,sovrazni
naj te hitro mine tale vročina mrbit bi lipov čaj znal pomagat,nesovrazni
kako se lahko vsakega zjebe rdeče garje so brez morale v večini,nesovrazni
in to so intelektualci iz kakšni so potem njihovi primitivci,nesovrazni
sprovocirat sam sebe dela za idiota vsak dan z vsakim takim twitom se bolj kaže njegova veličinaidiota,sovrazni
eurobaske z tv signalom dosega 167 držav jih bo v slovenijo pripeljala 163,sovrazni
hladilnik si upas odpret da ti nbo kak komunist vn skocu pa daj no,sovrazni
mladi čefurji zahtevajo semaforje s silhueto bluetooth zvočnika,sovrazni
paranoidna motnja ali vsaj bipolarnost to je skupno vsem,nesovrazni
v žepe zasebnih zavarovalnic ne,nesovrazni
res je sedaj pa bi želeli imeti avtobus in tank v enem vozilu 8x8 ne gre tank je ob vsej svoji ranljivosti še vedno tank,nesovrazni
velik masten slasten predvsem pa krompir,nesovrazni
naj pomaga in naj pomagajo progresivci naj nakažejo denar ilegalce nimajo kaj vlačit v slovenijo,sovrazni
oh dream team prisežem sploh če je pire narejen s kislo smetano in ne samo z maslom,sovrazni
edinost sreča sprava k nam naj nazaj se vrnejo ni take je mladenke ko naše je krvi dekle brate vse kar nas je ne vrag le sosed bo mejak,sovrazni
na koncu bo tresla se je gora rodila pa miš v grškokatalonski zablodi,sovrazni
kar dve laži v enem tweetu preberi si kaj ne pa ponavljat agitpropa ki so ti ga povedale tršice v jugi,nesovrazni
zakaj komunisti vedno stojijo v dveh vrstah kadar se slikajo zato da se imajo strici iz ozadja kam postavit,nesovrazni
nategunska zdravila brez gso kam že to prijavim prišlo na službeni mail,sovrazni
migrantje so pičkim dim proti tem mlečno zobim fašistom drhal polna rit nuttele,sovrazni
tuki ji moraš samo rečt da okej ti boš pa tut za drugimi gledala ko bo mož gubast pa bo obema fino,sovrazni
ta usrane ni imel ne čutarice ne cigaretne doze še za cigarete ni imel smrkavec,sovrazni
ne vem kaj ste pricakovali pa tudi zanima me ne ker nekdo ki mi nekaj apriori pripise tako cez palec ni resen sogovornik,nesovrazni
