Tweet,HateSpeech
nivo gledalcev nove24 leon štukelj je predsednik sinikata in napoveduje demonstracije učiteljev včerajšnji klic v oddajo tema dneva,2 žalitev
pravkar igram igro biathlon mania pridruži se in me poskusi premagati,3 nasilje
zahtevam da mi tvoja mama časti vse rupurute ki jih bom rabil od danes naprej čina,0 ni sporni govor
holesterol alko čiki in splošna avtohtona zabitost,0 ni sporni govor
obvezni zakaj si mela otroke če nočeš biti 24 ur na dan z njima je že v mojih dmjih ostali trolčki si lahko vzamete malo frej,2 žalitev
dajte take zadev pustiti odklenjen da jih lahko prebere čimveč folka,0 ni sporni govor
toninov pogled na meseca ki jebil na govornici je bil ubijajoč poglejte si ga v pogledu nazaj na tv,0 ni sporni govor
kok si pa ti zblojena teta če bi šel pa noriški kralj tja bi bla pa vsa fajhtna al kako,0 ni sporni govor
samo to je resnica ni smešno in ni to edino mesto šiptarko zdaj so pa sploh krila dobil ko majo še pv svojga,2 žalitev
v nemčiji policija zaradi posilstev svetuje ženskam naj ne tečejo same v italiji posilstva na švedskem posilstva katastrofa,2 žalitev
turško letalo strmoglavilo na vas umrlo najmanj 37 ljudi cele družine so bile ubite med spanjem via,2 žalitev
abidal in barcelona se prijateljsko razhajata,0 ni sporni govor
mi pa ponižno klečhmo in pojemo marija k tebi uboge reve kaj gospod nadškof naredi kot frančiskan to me zanima,0 ni sporni govor
500 metrov od hotela je stadion in ravno danes je fuzbal mimo so pravkar padli vodni top in pol ducata maric,2 žalitev
nekateri pa komaj cakamo da odnese murgeljsko podgano pojasnila pa lahko dobis v knjigi jozeta mozine slovenski razkol,2 žalitev
prosite kaksnega prijatelja soseda najveckrat so psi cipirani in se lastnik takoj najde,2 žalitev
imava pač različna mnenja žalostno dejstvo pa je 41 mrtvih in več kot 1000 ranjenih tudi otrok žal,0 ni sporni govor
v nemčiji zaradi domnevne bombe evakuirali 14000 ljudi,0 ni sporni govor
milijon vržen vstran tam pa nimajo za zimske gume za policijska vozila ali pa za servise,0 ni sporni govor
levica ima v programu časovno omejitev funkcij poslanci župani na dva mandata,0 ni sporni govor
volite menebombombomdajte mir že enkratbom volilda boš višjo pokojnino nagrbaljaz pa itaq,2 žalitev
progresivec kaj levičarji res mislijo pa nikoli ne povedo na glasno včasih celo povedo na glas,2 žalitev
24kur na sketovi v ljubljani so se ponoči streljali pa je kdo kaj zadel,0 ni sporni govor
zakaj stari komunisti živijo tako dolgo ker jih je strah umreti,0 ni sporni govor
to maš pa res ajmo cirice ajmo dečaci dan se ne bo sfižil sam,0 ni sporni govor
v sredo popoldne popoldne in potem se čudimo ko nas nategujejo na suho slovenec bil in ostal hlapec,0 ni sporni govor
kam sej pa ta skril jebela pohn ga je blo povsod poniknu k pišanci kr srečo je mel fant,0 ni sporni govor
veš kako ustaviš pasji ravs lahko in kdaj sploh posežeš vmes in povlečeš psa narazen več si lahko prebereš na,0 ni sporni govor
tko bom rekla paštetka bo glih za skajčin medobrok,0 ni sporni govor
ful so luštni puloverji z masnicami na rokavih dokler ne daš gor bunde,0 ni sporni govor
kdor hoče v ljubljanici bit se mora pol umit in se v pižamci odcedit,0 ni sporni govor
se poznajo one milijarde od sorosa in njegove genocidne bande,0 ni sporni govor
ne odobravam nasilja vendar pa upodobite m kot psa na povodcu to ni svoboda to je liberalen idiotizem,0 ni sporni govor
kaj a zdaj sledi drugi krog soočenja po večinskem sistemu made in poptv pri 20 neodločenih je to rahlo manipulativno se mi zdi,2 žalitev
saj sedijo po redakcijah in čakajo da jih kučani pokličejo in povedo kako naj mislijo,2 žalitev
oba ker en brez drugega ne moretada si pokrijeta rit,0 ni sporni govor
pravkar igram igro biathlon mania pridruži se in me poskusi premagati,2 žalitev
a v nedelo morš vrsto delat telufona se ne kupujejo na gospodov dan v puščico bi morala nest hehe,0 ni sporni govor
vabimo vas na delavnico nenasilne komunikacije ki jo bomo z združenimi močmi izvedli pravni center za varstvo,2 žalitev
pjurec nekaj na pamet morda en kocbek pa še ta je spregledal žal prepozno in so se ga znebili,2 žalitev
ne drži v domžalah na tžnici mama ivanka kar na stojnici peče krofepa je veter in vedno ratajo mojstrica krofov pač,0 ni sporni govor
previsoka cena sociale državnega totalirizma športni stroji ne hvala sem del sistema ki mi gre na kurac,0 ni sporni govor
imo nimajo nikakršne omembe vredne baze fanov sploh po fiasku z goljufanjem,0 ni sporni govor
ja svečo s ss simboli so tja dali komunisti verjetno graški,0 ni sporni govor
v predoru trojane je zaradi prometne nesreče zaprt vozni pas v smeri proti mariboru nastajajo zastoji,2 žalitev
katstrofa taka tradicija in fakukulteta in en proslul arhitek izrojene italije fašist,2 žalitev
z dvema špohtloma si glavni že na odprti kuhni kaj ne boš na rivi,2 žalitev
za janšo je to normalno saj je abramboslovec no tukaj se strinjam z njim,2 žalitev
pustne maškare so v sklopu kurentovanje 2019 migale v ritmu magnifico in novi fosili,0 ni sporni govor
kolk te bo pa ocuril zdej bi ti morau vse zastonj nardit k si ga tolk casa cakala,0 ni sporni govor
kdor med vojno ubija civiliste je terorist v sloveniji so teroristom postavili spomenike,0 ni sporni govor
kdaj bo toplo jaz hočem zjutraj 10 stopinj da lahko greva peš s frocom v vrtec saj veste asmatiki in te fore,2 žalitev
kot socialdemokrati bi lahko pokazali malo več humanosti ne pa da vaši nemški kolegi sdp grozijo kot da so mafijski klan,0 ni sporni govor
ne more tašča regrata nabirat povsod k si zmisli en red pa mora biti,0 ni sporni govor
nevihta ni pregnala iz pisarne,2 žalitev
dobra analiza končne postaje samoreguliranega svetovnega spleta kdo manjka,2 žalitev
čeprav je nedvomno šele predzima bernistra že cveti lovor pa se bo odprl zdaj zdaj na krku,0 ni sporni govor
naj nekdo pove da so tudi podpirali zvezdniki in sportniki pa se vseeno ni zmagala,2 žalitev
rudnik brez denarja idriji grozi potop via danes ob 21 v preverjeno,0 ni sporni govor
komunisti kdo drug pa naj bi poskrbel da zlato izgine,0 ni sporni govor
če bo danes na primorki jeba mi ne bo hudega bom pač 2x zapored poslušal,0 ni sporni govor
zapoj veselo o kristjan veselja tvojega je dan premagana je smrt nemila oblast peklenska moč zgubila aleluja,0 ni sporni govor
tale svet je res vedno bolj zrel za kakšno spodobno kugo katastrofo ali pa vsaj revolucijo,1 nespodobni govor
ta je ciciban za naju sploh pa vprasanje kaksen pir majo to tele jenkiji,0 ni sporni govor
irska v belfast je prispela ekipa slovenskih strokovnjakovza kapucarje ki bodo policiji pomagali iz mesta pregnati konunistične skrajneže,2 žalitev
mal še počak da najde še položnice in gre v čakalno vrsto delat dren,2 žalitev
komentar ni potreben imajo pa lanthimosovi filmi najboljše plakate daleč naokrog,0 ni sporni govor
imeli so ponudbo še enega outsourcerja za 40 mio vzeli tega za 20 kud puklo da puklo prihranek mora bit,0 ni sporni govor
kdor ima jutri ob 17h čas in ga zanima zgodovina in prihodnost spleta naj nas pride poslušat v cekinov grad,0 ni sporni govor
v kulturo in tudi kudfp vztrajno in brutalno reže privatizacija ki kapitalistično posiljuje ljubiteljsko kulturo in kulturnike ter pika,0 ni sporni govor
kolesar formata kakršnega slovenija še nikoli ni imela,2 žalitev
strankarski pamflet je lažje in ceneje napisat in to ne leti na da ne bo pomote,1 nespodobni govor
po kvadratu je bilo mnogo ceneje od lokacij v centru ali blizu centra ljubljane nabijate v prazno,0 ni sporni govor
medijska luknja že dolgo zeva iz praznih glav mnogih novinarjev,0 ni sporni govor
ne deluješ mi kot nekdo ki lapa neki v tri dni in da boš kmal zrel za politika,0 ni sporni govor
mislim da naši forenziki še nimajo licence razen za dr noviča,0 ni sporni govor
a si ziher mislim ker baburi ego nabija u tri corave njo se z bombo ne pometes,2 žalitev
potem pa čimprej na politično smetišče,0 ni sporni govor
za svoje riti vedno najprej poskrbijo kdo še trdi da ni strateškega premisleka,0 ni sporni govor
sevedata vlada bo kot volovska vprega njim je vrojeno da vsak vleče na svojo stranpo štajersko se šprajcajo,0 ni sporni govor
tisti delec moje narcisoidne narave nezadovoljno zmajuje z glavo,0 ni sporni govor
v zavarovalnici generali šolarje razveselili z novimi potrebščinami,0 ni sporni govor
bi moral ta ekspres popravila zaračunat trojno,0 ni sporni govor
zjutraj nesreča rešilca na štajerski avtocesti,2 žalitev
pravzaprav ni sama kriva poslušajo jo in ji kimajo,2 žalitev
poškdobe na ptujskem pešmostu kaj interventnega preko peš mostu lahko prevaža pošta slovenije,2 žalitev
zatrapal sem se tako hudo da me bo pokončalo zaradi nje bom izgubil glavo ah tina giljo pokončala me boš,2 žalitev
naredilje pa toliko škode da si američani zlepa ne bodo opomogli grdoba nagnusna,0 ni sporni govor
kar pomeni dobrih 20 sedezev v parlamentu od 90 toliko o tem brihtnez,2 žalitev
slovenceljkemu hlapcu sodijo razni srbi ki so nas napadli pred 28 leti da si nek narod to dopusti res ni vreden kile dreka,2 žalitev
če hočeš inteligentne otroke jim beri pravljice,2 žalitev
glede na to kaj so zganjali levaki pa mavrični in glede priznanja je to sigurno posledica tega,2 žalitev
kriminalistična preiskava je nujna da se otroci ne bi delali norca kakšna vzgoja v šoli pa je to,2 žalitev
za luč bomo že samo spokajo naj saj bodo kmalu spet v pristopnih pogajanjih,0 ni sporni govor
dokler zmagujete ste naši ko zgubite pa ste luzerji a ne čkomentatorji,1 nespodobni govor
straniščar židan in se spet sprenevedata in sejeta sovraštvo in razdor prokleta podgana rdeča pusti desničarje na miru,0 ni sporni govor
video študent vdiral na spletne strani letalske družbe in dobil za kar 300000 eur letalskih kart,0 ni sporni govor
slovenjgraški rokometaši so v 6 krogu lige nlb premagali mariborski branik,0 ni sporni govor
3slika tako je ko se nekaterim fučka za slovenijo,0 ni sporni govor
demenca je bolezen ki politika stane kariere slab spomin je izdajalec laži,0 ni sporni govor
vinko blokira s tresočo roko kot bi rekel ernest petrič s tresočim glasom,2 žalitev
včasih je bolje neurje kot bonacasamo stalno neurjeto pa utruja,0 ni sporni govor
te muslije je treba resno nakregat mogoče še obrvi namrščit da bodo res vedeli da nam ni prav,2 žalitev
klinar je reku on je dober samo za nenamerno ciscenje pajcevin z reflektorjev na strehu,2 žalitev
prdec spet nekaj spletkariponoči ne more spati pa kova plane,0 ni sporni govor
pa kaj je s temi senior ameriškimi demokratkami vse zgledajo kot da bi jih direktno iz sušilnice na oder postavil,2 žalitev
ganite me in me hkrati prehitevate navedli ste že vse misli za jutrišnji dan,0 ni sporni govor
mah ona ne počne tega ker je gospa jaz pa ne znam tko dobro handlat da bi mi iz rok jedli,2 žalitev
pa pošl štunfe nazaj pa reč da naj ti pošljejo tvoje velikosti,2 žalitev
švedska se utaplja v kriminalu nigerijske tolpe blackax nova24tv,2 žalitev
naj te hitro mine tale vročina mrbit bi lipov čaj znal pomagat,0 ni sporni govor
kako se lahko vsakega zjebe rdeče garje so brez morale v večini,0 ni sporni govor
in to so intelektualci iz kakšni so potem njihovi primitivci,0 ni sporni govor
sprovocirat sam sebe dela za idiota vsak dan z vsakim takim twitom se bolj kaže njegova veličinaidiota,2 žalitev
eurobaske z tv signalom dosega 167 držav jih bo v slovenijo pripeljala 163,2 žalitev
hladilnik si upas odpret da ti nbo kak komunist vn skocu pa daj no,2 žalitev
mladi čefurji zahtevajo semaforje s silhueto bluetooth zvočnika,2 žalitev
paranoidna motnja ali vsaj bipolarnost to je skupno vsem,0 ni sporni govor
v žepe zasebnih zavarovalnic ne,0 ni sporni govor
res je sedaj pa bi želeli imeti avtobus in tank v enem vozilu 8x8 ne gre tank je ob vsej svoji ranljivosti še vedno tank,0 ni sporni govor
velik masten slasten predvsem pa krompir,0 ni sporni govor
naj pomaga in naj pomagajo progresivci naj nakažejo denar ilegalce nimajo kaj vlačit v slovenijo,2 žalitev
oh dream team prisežem sploh če je pire narejen s kislo smetano in ne samo z maslom,2 žalitev
edinost sreča sprava k nam naj nazaj se vrnejo ni take je mladenke ko naše je krvi dekle brate vse kar nas je ne vrag le sosed bo mejak,2 žalitev
na koncu bo tresla se je gora rodila pa miš v grškokatalonski zablodi,2 žalitev
kar dve laži v enem tweetu preberi si kaj ne pa ponavljat agitpropa ki so ti ga povedale tršice v jugi,0 ni sporni govor
zakaj komunisti vedno stojijo v dveh vrstah kadar se slikajo zato da se imajo strici iz ozadja kam postavit,0 ni sporni govor
nategunska zdravila brez gso kam že to prijavim prišlo na službeni mail,2 žalitev
migrantje so pičkim dim proti tem mlečno zobim fašistom drhal polna rit nuttele,2 žalitev
tuki ji moraš samo rečt da okej ti boš pa tut za drugimi gledala ko bo mož gubast pa bo obema fino,2 žalitev
ta usrane ni imel ne čutarice ne cigaretne doze še za cigarete ni imel smrkavec,2 žalitev
ne vem kaj ste pricakovali pa tudi zanima me ne ker nekdo ki mi nekaj apriori pripise tako cez palec ni resen sogovornik,0 ni sporni govor
